co2_1(45-60) co2_2(45-60) t1(45-60) h1(45-60) t2(45-60) h2(45-60) t3(45-60) h3(45-60) co2_1(30-45) co2_2(30-45) t1(30-45) h1(30-45) t2(30-45) h2(30-45) t3(30-45) h3(30-45) co2_1(15-30) co2_2(15-30) t1(15-30) h1(15-30) t2(15-30) h2(15-30) t3(15-30) h3(15-30) co2_1(0-15) co2_2(0-15) t1(0-15) h1(0-15) t2(0-15) h2(0-15) t3(0-15) h3(0-15) sco2_1(0-60) sco2_2(0-60) st1(0-60) sh1(0-60) st2(0-60) sh2(0-60) st3(0-60) sh3(0-60) sco2_1(0-45) sco2_2(0-45) st1(0-45) sh1(0-45) st2(0-45) sh2(0-45) st3(0-45) sh3(0-45) sco2_1(0-30) sco2_2(0-30) st1(0-30) sh1(0-30) st2(0-30) sh2(0-30) st3(0-30) sh3(0-30) sco2_1(0-15) sco2_2(0-15) st1(0-15) sh1(0-15) st2(0-15) sh2(0-15) st3(0-15) sh3(0-15) label
-17 -10 0.1 1.0 0.1 0.0 0.0 0.0 -15 -22 0.1 0.0 0.0 0.0 0.0 0.0 -10 -12 0.1 1.0 0.4 0.0 0.1 2.0 -5 -16 0.1 1.0 0.3 1.0 0.0 0.0 -47 -60 0.4 1.0 0.0 1.0 0.1 2.0 -30 -50 0.3 0.0 0.1 1.0 0.1 2.0 -15 -28 0.2 0.0 0.1 1.0 0.1 2.0 -5 -16 0.1 1.0 0.3 1.0 0.0 0.0 1
-15 -22 0.1 0.0 0.0 0.0 0.0 0.0 -10 -12 0.1 1.0 0.4 0.0 0.1 2.0 -5 -16 0.1 1.0 0.3 1.0 0.0 0.0 -5 -5 0.0 1.0 0.0 1.0 0.1 0.0 -35 -55 0.3 1.0 0.1 0.0 0.0 2.0 -20 -33 0.2 1.0 0.1 0.0 0.0 2.0 -10 -21 0.1 0.0 0.3 0.0 0.1 0.0 -5 -5 0.0 1.0 0.0 1.0 0.1 0.0 1
-3 8 0.0 1.0 0.0 0.0 0.1 2.0 5 1 0.1 1.0 0.0 1.0 0.0 0.0 -2 -8 0.1 1.0 0.1 1.0 0.0 2.0 -5 2 0.1 1.0 0.1 0.0 0.1 2.0 -5 3 0.3 0.0 0.0 0.0 0.2 2.0 -2 -5 0.3 1.0 0.0 0.0 0.1 0.0 -7 -6 0.2 0.0 0.0 1.0 0.1 0.0 -5 2 0.1 1.0 0.1 0.0 0.1 2.0 0
5 1 0.1 1.0 0.0 1.0 0.0 0.0 -2 -8 0.1 1.0 0.1 1.0 0.0 2.0 -5 2 0.1 1.0 0.1 0.0 0.1 2.0 -4 -5 0.0 1.0 0.1 0.0 0.0 2.0 -6 -10 0.3 0.0 0.1 0.0 0.1 2.0 -11 -11 0.2 1.0 0.1 1.0 0.1 2.0 -9 -3 0.1 0.0 0.2 0.0 0.1 0.0 -4 -5 0.0 1.0 0.1 0.0 0.0 2.0 0
-2 -8 0.1 1.0 0.1 1.0 0.0 2.0 -5 2 0.1 1.0 0.1 0.0 0.1 2.0 -4 -5 0.0 1.0 0.1 0.0 0.0 2.0 -3 -4 0.1 0.0 0.0 0.0 0.0 0.0 -14 -15 0.3 1.0 0.1 1.0 0.1 2.0 -12 -7 0.2 0.0 0.2 0.0 0.1 0.0 -7 -9 0.1 1.0 0.1 0.0 0.0 2.0 -3 -4 0.1 0.0 0.0 0.0 0.0 0.0 0
-5 2 0.1 1.0 0.1 0.0 0.1 2.0 -4 -5 0.0 1.0 0.1 0.0 0.0 2.0 -3 -4 0.1 0.0 0.0 0.0 0.0 0.0 -1 5 0.1 0.0 0.1 0.0 0.0 1.0 -13 -2 0.3 0.0 0.1 0.0 0.1 1.0 -8 -4 0.2 1.0 0.0 0.0 0.0 1.0 -4 1 0.2 0.0 0.1 0.0 0.0 1.0 -1 5 0.1 0.0 0.1 0.0 0.0 1.0 0
-4 -5 0.0 1.0 0.1 0.0 0.0 2.0 -3 -4 0.1 0.0 0.0 0.0 0.0 0.0 -1 5 0.1 0.0 0.1 0.0 0.0 1.0 4 2 0.1 1.0 0.1 0.0 0.1 0.0 -4 -2 0.3 0.0 0.1 0.0 0.1 1.0 0 3 0.3 1.0 0.0 0.0 0.1 1.0 3 7 0.2 1.0 0.0 0.0 0.1 1.0 4 2 0.1 1.0 0.1 0.0 0.1 0.0 0
-3 -4 0.1 0.0 0.0 0.0 0.0 0.0 -1 5 0.1 0.0 0.1 0.0 0.0 1.0 4 2 0.1 1.0 0.1 0.0 0.1 0.0 4 -3 0.0 1.0 0.0 0.0 0.0 0.0 4 0 0.3 0.0 0.0 0.0 0.1 1.0 7 4 0.2 0.0 0.0 0.0 0.1 1.0 8 -1 0.1 0.0 0.1 0.0 0.1 0.0 4 -3 0.0 1.0 0.0 0.0 0.0 0.0 0
-1 5 0.1 0.0 0.1 0.0 0.0 1.0 4 2 0.1 1.0 0.1 0.0 0.1 0.0 4 -3 0.0 1.0 0.0 0.0 0.0 0.0 0 11 0.1 0.0 0.0 0.0 0.0 0.0 7 15 0.3 0.0 0.0 0.0 0.1 1.0 8 10 0.2 0.0 0.1 0.0 0.1 0.0 4 8 0.1 1.0 0.0 0.0 0.0 0.0 0 11 0.1 0.0 0.0 0.0 0.0 0.0 0
4 2 0.1 1.0 0.1 0.0 0.1 0.0 4 -3 0.0 1.0 0.0 0.0 0.0 0.0 0 11 0.1 0.0 0.0 0.0 0.0 0.0 7 13 0.0 0.0 0.2 1.0 0.0 1.0 15 23 0.2 0.0 0.1 1.0 0.1 1.0 11 21 0.1 1.0 0.2 1.0 0.0 1.0 7 24 0.1 0.0 0.2 1.0 0.0 1.0 7 13 0.0 0.0 0.2 1.0 0.0 1.0 0
5 4 0.1 0.0 0.0 0.0 0.2 0.0 0 10 0.0 0.0 0.1 0.0 0.1 1.0 -5 -5 0.0 1.0 0.0 0.0 0.2 0.0 -4 -2 0.1 0.0 0.0 1.0 0.1 1.0 -4 7 0.2 1.0 0.1 1.0 0.6 0.0 -9 3 0.1 1.0 0.1 1.0 0.4 0.0 -9 -7 0.1 1.0 0.0 1.0 0.3 1.0 -4 -2 0.1 0.0 0.0 1.0 0.1 1.0 1
0 10 0.0 0.0 0.1 0.0 0.1 1.0 -5 -5 0.0 1.0 0.0 0.0 0.2 0.0 -4 -2 0.1 0.0 0.0 1.0 0.1 1.0 -1 -12 0.0 0.0 0.1 0.0 0.2 1.0 -10 -9 0.1 1.0 0.2 1.0 0.6 1.0 -10 -19 0.1 1.0 0.1 1.0 0.5 0.0 -5 -14 0.1 0.0 0.1 1.0 0.3 0.0 -1 -12 0.0 0.0 0.1 0.0 0.2 1.0 1
-5 -5 0.0 1.0 0.0 0.0 0.2 0.0 -4 -2 0.1 0.0 0.0 1.0 0.1 1.0 -1 -12 0.0 0.0 0.1 0.0 0.2 1.0 -2 -15 0.0 0.0 0.0 1.0 0.0 0.0 -12 -34 0.1 1.0 0.1 2.0 0.5 0.0 -7 -29 0.1 0.0 0.1 2.0 0.3 0.0 -3 -27 0.0 0.0 0.1 1.0 0.2 1.0 -2 -15 0.0 0.0 0.0 1.0 0.0 0.0 1
-4 -2 0.1 0.0 0.0 1.0 0.1 1.0 -1 -12 0.0 0.0 0.1 0.0 0.2 1.0 -2 -15 0.0 0.0 0.0 1.0 0.0 0.0 -4 2 0.0 0.0 0.2 1.0 0.2 0.0 -11 -27 0.1 0.0 0.3 1.0 0.5 0.0 -7 -25 0.0 0.0 0.3 0.0 0.4 1.0 -6 -13 0.0 0.0 0.2 0.0 0.2 0.0 -4 2 0.0 0.0 0.2 1.0 0.2 0.0 1
-1 -12 0.0 0.0 0.1 0.0 0.2 1.0 -2 -15 0.0 0.0 0.0 1.0 0.0 0.0 -4 2 0.0 0.0 0.2 1.0 0.2 0.0 -2 -17 0.0 1.0 0.1 0.0 0.1 0.0 -9 -42 0.0 1.0 0.4 0.0 0.5 1.0 -8 -30 0.0 1.0 0.3 0.0 0.3 0.0 -6 -15 0.0 1.0 0.3 1.0 0.3 0.0 -2 -17 0.0 1.0 0.1 0.0 0.1 0.0 1
-2 -15 0.0 0.0 0.0 1.0 0.0 0.0 -4 2 0.0 0.0 0.2 1.0 0.2 0.0 -2 -17 0.0 1.0 0.1 0.0 0.1 0.0 2 -10 0.0 0.0 0.0 1.0 0.2 0.0 -6 -40 0.0 1.0 0.3 1.0 0.5 0.0 -4 -25 0.0 1.0 0.3 0.0 0.5 0.0 0 -27 0.0 1.0 0.1 1.0 0.3 0.0 2 -10 0.0 0.0 0.0 1.0 0.2 0.0 1
-4 2 0.0 0.0 0.2 1.0 0.2 0.0 -2 -17 0.0 1.0 0.1 0.0 0.1 0.0 2 -10 0.0 0.0 0.0 1.0 0.2 0.0 -5 -2 0.0 0.0 0.1 0.0 0.2 1.0 -9 -27 0.0 1.0 0.4 0.0 0.7 1.0 -5 -29 0.0 1.0 0.2 1.0 0.5 1.0 -3 -12 0.0 0.0 0.1 1.0 0.4 1.0 -5 -2 0.0 0.0 0.1 0.0 0.2 1.0 1
-2 -17 0.0 1.0 0.1 0.0 0.1 0.0 2 -10 0.0 0.0 0.0 1.0 0.2 0.0 -5 -2 0.0 0.0 0.1 0.0 0.2 1.0 -1 -4 0.1 1.0 0.1 1.0 0.1 0.0 -6 -33 0.1 2.0 0.1 0.0 0.6 1.0 -4 -16 0.1 1.0 0.0 0.0 0.5 1.0 -6 -6 0.1 1.0 0.0 1.0 0.3 1.0 -1 -4 0.1 1.0 0.1 1.0 0.1 0.0 1
-2 14 0.0 1.0 0.0 0.0 0.2 0.0 -2 3 0.0 1.0 0.1 0.0 0.0 0.0 -3 0 0.0 0.0 0.1 0.0 0.1 0.0 -1 3 0.0 1.0 0.0 1.0 0.1 0.0 -8 20 0.0 1.0 0.0 1.0 0.4 0.0 -6 6 0.0 0.0 0.0 1.0 0.2 0.0 -4 3 0.0 1.0 0.1 1.0 0.2 0.0 -1 3 0.0 1.0 0.0 1.0 0.1 0.0 0
-2 3 0.0 1.0 0.1 0.0 0.0 0.0 -3 0 0.0 0.0 0.1 0.0 0.1 0.0 -1 3 0.0 1.0 0.0 1.0 0.1 0.0 -5 14 0.0 0.0 0.0 0.0 0.1 0.0 -11 20 0.0 0.0 0.0 1.0 0.3 0.0 -9 17 0.0 1.0 0.1 1.0 0.3 0.0 -6 17 0.0 1.0 0.0 1.0 0.2 0.0 -5 14 0.0 0.0 0.0 0.0 0.1 0.0 0
-3 0 0.0 0.0 0.1 0.0 0.1 0.0 -1 3 0.0 1.0 0.0 1.0 0.1 0.0 -5 14 0.0 0.0 0.0 0.0 0.1 0.0 -5 -10 0.1 1.0 0.0 0.0 0.1 0.0 -14 7 0.1 0.0 0.1 1.0 0.4 0.0 -11 7 0.1 0.0 0.0 1.0 0.3 0.0 -10 4 0.1 1.0 0.0 0.0 0.2 0.0 -5 -10 0.1 1.0 0.0 0.0 0.1 0.0 0
-1 3 0.0 1.0 0.0 1.0 0.1 0.0 -5 14 0.0 0.0 0.0 0.0 0.1 0.0 -5 -10 0.1 1.0 0.0 0.0 0.1 0.0 0 10 0.1 0.0 0.1 0.0 0.1 0.0 -11 17 0.0 0.0 0.1 1.0 0.4 0.0 -10 14 0.0 1.0 0.1 0.0 0.3 0.0 -5 0 0.0 1.0 0.1 0.0 0.2 0.0 0 10 0.1 0.0 0.1 0.0 0.1 0.0 0
-5 14 0.0 0.0 0.0 0.0 0.1 0.0 -5 -10 0.1 1.0 0.0 0.0 0.1 0.0 0 10 0.1 0.0 0.1 0.0 0.1 0.0 -2 -4 0.0 0.0 0.1 0.0 0.1 0.0 -12 10 0.0 1.0 0.0 0.0 0.4 0.0 -7 -4 0.0 1.0 0.0 0.0 0.3 0.0 -2 6 0.1 0.0 0.0 0.0 0.2 0.0 -2 -4 0.0 0.0 0.1 0.0 0.1 0.0 0
-5 -10 0.1 1.0 0.0 0.0 0.1 0.0 0 10 0.1 0.0 0.1 0.0 0.1 0.0 -2 -4 0.0 0.0 0.1 0.0 0.1 0.0 -3 16 0.0 0.0 0.1 0.0 0.0 1.0 -10 12 0.0 1.0 0.1 0.0 0.3 1.0 -5 22 0.1 0.0 0.1 0.0 0.2 1.0 -5 12 0.0 0.0 0.2 0.0 0.1 1.0 -3 16 0.0 0.0 0.1 0.0 0.0 1.0 0
0 10 0.1 0.0 0.1 0.0 0.1 0.0 -2 -4 0.0 0.0 0.1 0.0 0.1 0.0 -3 16 0.0 0.0 0.1 0.0 0.0 1.0 -2 7 0.1 0.0 0.2 1.0 0.1 0.0 -7 29 0.2 0.0 0.3 1.0 0.3 1.0 -7 19 0.1 0.0 0.4 1.0 0.2 1.0 -5 23 0.1 0.0 0.3 1.0 0.1 1.0 -2 7 0.1 0.0 0.2 1.0 0.1 0.0 0
-2 -4 0.0 0.0 0.1 0.0 0.1 0.0 -3 16 0.0 0.0 0.1 0.0 0.0 1.0 -2 7 0.1 0.0 0.2 1.0 0.1 0.0 1 12 0.1 1.0 0.0 0.0 0.0 0.0 -6 31 0.0 1.0 0.4 1.0 0.2 1.0 -4 35 0.0 1.0 0.3 1.0 0.1 1.0 -1 19 0.0 1.0 0.2 1.0 0.1 0.0 1 12 0.1 1.0 0.0 0.0 0.0 0.0 0
2 9 0.1 0.0 0.0 0.0 0.0 1.0 1 2 0.2 0.0 0.0 0.0 0.2 1.0 -5 -14 0.1 0.0 0.0 0.0 0.0 0.0 -9 -2 0.2 0.0 0.0 0.0 0.1 0.0 -11 -5 0.6 0.0 0.0 0.0 0.3 0.0 -13 -14 0.5 0.0 0.0 0.0 0.3 1.0 -14 -16 0.3 0.0 0.0 0.0 0.1 0.0 -9 -2 0.2 0.0 0.0 0.0 0.1 0.0 1
1 2 0.2 0.0 0.0 0.0 0.2 1.0 -5 -14 0.1 0.0 0.0 0.0 0.0 0.0 -9 -2 0.2 0.0 0.0 0.0 0.1 0.0 -15 8 0.1 0.0 0.1 0.0 0.1 0.0 -28 -6 0.6 0.0 0.1 0.0 0.4 1.0 -29 -8 0.4 0.0 0.1 0.0 0.2 0.0 -24 6 0.3 0.0 0.1 0.0 0.2 0.0 -15 8 0.1 0.0 0.1 0.0 0.1 0.0 1
-5 -14 0.1 0.0 0.0 0.0 0.0 0.0 -9 -2 0.2 0.0 0.0 0.0 0.1 0.0 -15 8 0.1 0.0 0.1 0.0 0.1 0.0 -7 4 0.2 0.0 0.0 1.0 0.2 0.0 -36 -4 0.6 0.0 0.1 1.0 0.4 0.0 -31 10 0.5 0.0 0.1 1.0 0.4 0.0 -22 12 0.3 0.0 0.1 1.0 0.3 0.0 -7 4 0.2 0.0 0.0 1.0 0.2 0.0 1
-9 -2 0.2 0.0 0.0 0.0 0.1 0.0 -15 8 0.1 0.0 0.1 0.0 0.1 0.0 -7 4 0.2 0.0 0.0 1.0 0.2 0.0 -6 -21 0.0 1.0 0.1 0.0 0.1 0.0 -37 -11 0.5 1.0 0.0 1.0 0.5 0.0 -28 -9 0.3 1.0 0.0 1.0 0.4 0.0 -13 -17 0.2 1.0 0.1 1.0 0.3 0.0 -6 -21 0.0 1.0 0.1 0.0 0.1 0.0 1
-15 8 0.1 0.0 0.1 0.0 0.1 0.0 -7 4 0.2 0.0 0.0 1.0 0.2 0.0 -6 -21 0.0 1.0 0.1 0.0 0.1 0.0 -4 -18 0.1 0.0 0.1 0.0 0.2 0.0 -32 -27 0.4 1.0 0.1 1.0 0.6 0.0 -17 -35 0.3 1.0 0.2 1.0 0.5 0.0 -10 -39 0.1 1.0 0.2 0.0 0.3 0.0 -4 -18 0.1 0.0 0.1 0.0 0.2 0.0 1
-7 4 0.2 0.0 0.0 1.0 0.2 0.0 -6 -21 0.0 1.0 0.1 0.0 0.1 0.0 -4 -18 0.1 0.0 0.1 0.0 0.2 0.0 -6 -4 0.0 0.0 0.1 0.0 0.2 1.0 -23 -39 0.3 1.0 0.3 1.0 0.7 1.0 -16 -43 0.1 1.0 0.3 0.0 0.5 1.0 -10 -22 0.1 0.0 0.2 0.0 0.4 1.0 -6 -4 0.0 0.0 0.1 0.0 0.2 1.0 1
-6 -21 0.0 1.0 0.1 0.0 0.1 0.0 -4 -18 0.1 0.0 0.1 0.0 0.2 0.0 -6 -4 0.0 0.0 0.1 0.0 0.2 1.0 -7 -18 0.0 0.0 0.0 0.0 0.1 0.0 -23 -61 0.1 1.0 0.3 0.0 0.6 1.0 -17 -40 0.1 0.0 0.2 0.0 0.5 1.0 -13 -22 0.0 0.0 0.1 0.0 0.3 1.0 -7 -18 0.0 0.0 0.0 0.0 0.1 0.0 1
1 -15 0.1 0.0 0.3 1.0 0.1 0.0 -2 4 0.0 0.0 0.3 0.0 0.0 0.0 -3 20 0.1 0.0 0.1 0.0 0.1 0.0 2 12 0.1 0.0 0.0 0.0 0.1 0.0 -2 21 0.3 0.0 0.1 1.0 0.3 0.0 -3 36 0.2 0.0 0.2 0.0 0.2 0.0 -1 32 0.2 0.0 0.1 0.0 0.2 0.0 2 12 0.1 0.0 0.0 0.0 0.1 0.0 0
-2 4 0.0 0.0 0.3 0.0 0.0 0.0 -3 20 0.1 0.0 0.1 0.0 0.1 0.0 2 12 0.1 0.0 0.0 0.0 0.1 0.0 6 3 0.0 0.0 0.0 0.0 0.2 0.0 3 39 0.2 0.0 0.2 0.0 0.4 0.0 5 35 0.2 0.0 0.1 0.0 0.4 0.0 8 15 0.1 0.0 0.0 0.0 0.3 0.0 6 3 0.0 0.0 0.0 0.0 0.2 0.0 0
-3 20 0.1 0.0 0.1 0.0 0.1 0.0 2 12 0.1 0.0 0.0 0.0 0.1 0.0 6 3 0.0 0.0 0.0 0.0 0.2 0.0 4 23 0.2 0.0 0.1 0.0 0.1 0.0 9 58 0.4 0.0 0.0 0.0 0.5 0.0 12 38 0.3 0.0 0.1 0.0 0.4 0.0 10 26 0.2 0.0 0.1 0.0 0.3 0.0 4 23 0.2 0.0 0.1 0.0 0.1 0.0 0
2 12 0.1 0.0 0.0 0.0 0.1 0.0 6 3 0.0 0.0 0.0 0.0 0.2 0.0 4 23 0.2 0.0 0.1 0.0 0.1 0.0 -2 0 0.0 0.0 0.2 0.0 0.1 0.0 10 38 0.3 0.0 0.1 0.0 0.5 0.0 8 26 0.2 0.0 0.1 0.0 0.4 0.0 2 23 0.2 0.0 0.1 0.0 0.2 0.0 -2 0 0.0 0.0 0.2 0.0 0.1 0.0 0
6 3 0.0 0.0 0.0 0.0 0.2 0.0 4 23 0.2 0.0 0.1 0.0 0.1 0.0 -2 0 0.0 0.0 0.2 0.0 0.1 0.0 -3 4 0.0 0.0 0.1 0.0 0.1 0.0 5 30 0.2 0.0 0.0 0.0 0.5 0.0 -1 27 0.2 0.0 0.0 0.0 0.3 0.0 -5 4 0.0 0.0 0.1 0.0 0.2 0.0 -3 4 0.0 0.0 0.1 0.0 0.1 0.0 0
4 23 0.2 0.0 0.1 0.0 0.1 0.0 -2 0 0.0 0.0 0.2 0.0 0.1 0.0 -3 4 0.0 0.0 0.1 0.0 0.1 0.0 2 2 0.1 0.0 0.1 1.0 0.0 0.0 1 29 0.3 0.0 0.1 1.0 0.3 0.0 -3 6 0.1 0.0 0.2 1.0 0.2 0.0 -1 6 0.1 0.0 0.0 1.0 0.1 0.0 2 2 0.1 0.0 0.1 1.0 0.0 0.0 0
-2 0 0.0 0.0 0.2 0.0 0.1 0.0 -3 4 0.0 0.0 0.1 0.0 0.1 0.0 2 2 0.1 0.0 0.1 1.0 0.0 0.0 0 7 0.0 1.0 0.0 0.0 0.1 0.0 -3 13 0.1 1.0 0.2 1.0 0.3 0.0 -1 13 0.1 1.0 0.0 1.0 0.2 0.0 2 9 0.1 1.0 0.1 1.0 0.1 0.0 0 7 0.0 1.0 0.0 0.0 0.1 0.0 0
-3 4 0.0 0.0 0.1 0.0 0.1 0.0 2 2 0.1 0.0 0.1 1.0 0.0 0.0 0 7 0.0 1.0 0.0 0.0 0.1 0.0 2 -1 0.1 0.0 0.0 0.0 0.1 0.0 1 12 0.2 1.0 0.0 1.0 0.3 0.0 4 8 0.2 1.0 0.1 1.0 0.2 0.0 2 6 0.1 1.0 0.0 0.0 0.2 0.0 2 -1 0.1 0.0 0.0 0.0 0.1 0.0 0
18 -14 0.0 0.0 0.0 1.0 0.3 1.0 15 -5 0.1 0.0 0.1 1.0 0.2 0.0 6 -14 0.2 0.0 0.0 0.0 0.2 0.0 -2 -5 0.0 0.0 0.1 1.0 0.0 1.0 37 -38 0.3 0.0 0.2 1.0 0.7 2.0 19 -24 0.3 0.0 0.2 2.0 0.4 1.0 4 -19 0.2 0.0 0.1 1.0 0.2 1.0 -2 -5 0.0 0.0 0.1 1.0 0.0 1.0 1
15 -5 0.1 0.0 0.1 1.0 0.2 0.0 6 -14 0.2 0.0 0.0 0.0 0.2 0.0 -2 -5 0.0 0.0 0.1 1.0 0.0 1.0 -11 -14 0.1 0.0 0.1 0.0 0.0 1.0 8 -38 0.4 0.0 0.3 2.0 0.4 0.0 -7 -33 0.3 0.0 0.2 1.0 0.2 0.0 -13 -19 0.1 0.0 0.2 1.0 0.0 0.0 -11 -14 0.1 0.0 0.1 0.0 0.0 1.0 1
6 -14 0.2 0.0 0.0 0.0 0.2 0.0 -2 -5 0.0 0.0 0.1 1.0 0.0 1.0 -11 -14 0.1 0.0 0.1 0.0 0.0 1.0 -7 -18 0.1 0.0 0.1 0.0 0.0 1.0 -14 -51 0.4 0.0 0.3 1.0 0.2 1.0 -20 -37 0.2 0.0 0.3 1.0 0.0 1.0 -18 -32 0.2 0.0 0.2 0.0 0.0 0.0 -7 -18 0.1 0.0 0.1 0.0 0.0 1.0 1
-2 -5 0.0 0.0 0.1 1.0 0.0 1.0 -11 -14 0.1 0.0 0.1 0.0 0.0 1.0 -7 -18 0.1 0.0 0.1 0.0 0.0 1.0 -6 -19 0.0 0.0 0.0 1.0 0.2 0.0 -26 -56 0.2 0.0 0.3 0.0 0.2 1.0 -24 -51 0.2 0.0 0.2 1.0 0.2 0.0 -13 -37 0.1 0.0 0.1 1.0 0.2 1.0 -6 -19 0.0 0.0 0.0 1.0 0.2 0.0 1
-11 -14 0.1 0.0 0.1 0.0 0.0 1.0 -7 -18 0.1 0.0 0.1 0.0 0.0 1.0 -6 -19 0.0 0.0 0.0 1.0 0.2 0.0 -1 -4 0.1 1.0 0.0 1.0 0.0 0.0 -25 -55 0.3 1.0 0.2 0.0 0.2 0.0 -14 -41 0.2 1.0 0.1 0.0 0.2 1.0 -7 -23 0.1 1.0 0.0 0.0 0.2 0.0 -1 -4 0.1 1.0 0.0 1.0 0.0 0.0 1
-7 -18 0.1 0.0 0.1 0.0 0.0 1.0 -6 -19 0.0 0.0 0.0 1.0 0.2 0.0 -1 -4 0.1 1.0 0.0 1.0 0.0 0.0 1 -3 0.0 0.0 0.0 0.0 0.1 0.0 -13 -44 0.2 1.0 0.1 0.0 0.3 1.0 -6 -26 0.1 1.0 0.0 0.0 0.3 0.0 0 -7 0.1 1.0 0.0 1.0 0.1 0.0 1 -3 0.0 0.0 0.0 0.0 0.1 0.0 1
-6 -19 0.0 0.0 0.0 1.0 0.2 0.0 -1 -4 0.1 1.0 0.0 1.0 0.0 0.0 1 -3 0.0 0.0 0.0 0.0 0.1 0.0 0 -14 0.1 0.0 0.1 0.0 0.0 0.0 -6 -40 0.2 1.0 0.1 0.0 0.3 0.0 0 -21 0.2 1.0 0.1 1.0 0.1 0.0 1 -17 0.1 0.0 0.1 0.0 0.1 0.0 0 -14 0.1 0.0 0.1 0.0 0.0 0.0 1
10 -4 0.0 0.0 0.1 0.0 0.0 0.0 7 2 0.0 0.0 0.0 0.0 0.0 0.0 -2 21 0.0 0.0 0.1 0.0 0.1 0.0 -9 4 0.0 0.0 0.1 0.0 0.1 0.0 6 23 0.0 0.0 0.3 0.0 0.0 0.0 -4 27 0.0 0.0 0.2 0.0 0.0 0.0 -11 25 0.0 0.0 0.2 0.0 0.0 0.0 -9 4 0.0 0.0 0.1 0.0 0.1 0.0 1
7 2 0.0 0.0 0.0 0.0 0.0 0.0 -2 21 0.0 0.0 0.1 0.0 0.1 0.0 -9 4 0.0 0.0 0.1 0.0 0.1 0.0 -18 -4 0.0 1.0 0.1 2.0 0.0 0.0 -22 23 0.0 1.0 0.3 2.0 0.0 0.0 -29 21 0.0 1.0 0.3 2.0 0.0 0.0 -27 0 0.0 1.0 0.2 2.0 0.1 0.0 -18 -4 0.0 1.0 0.1 2.0 0.0 0.0 1
-2 21 0.0 0.0 0.1 0.0 0.1 0.0 -9 4 0.0 0.0 0.1 0.0 0.1 0.0 -18 -4 0.0 1.0 0.1 2.0 0.0 0.0 -10 -49 0.0 1.0 0.2 1.0 0.0 0.0 -39 -28 0.0 0.0 0.5 1.0 0.0 0.0 -37 -49 0.0 0.0 0.4 1.0 0.1 0.0 -28 -53 0.0 0.0 0.3 1.0 0.0 0.0 -10 -49 0.0 1.0 0.2 1.0 0.0 0.0 1
-9 4 0.0 0.0 0.1 0.0 0.1 0.0 -18 -4 0.0 1.0 0.1 2.0 0.0 0.0 -10 -49 0.0 1.0 0.2 1.0 0.0 0.0 -28 -20 0.0 0.0 0.1 1.0 0.0 0.0 -65 -69 0.0 0.0 0.5 0.0 0.1 0.0 -56 -73 0.0 0.0 0.4 0.0 0.0 0.0 -38 -69 0.0 1.0 0.3 2.0 0.0 0.0 -28 -20 0.0 0.0 0.1 1.0 0.0 0.0 1
-18 -4 0.0 1.0 0.1 2.0 0.0 0.0 -10 -49 0.0 1.0 0.2 1.0 0.0 0.0 -28 -20 0.0 0.0 0.1 1.0 0.0 0.0 -8 -16 0.0 0.0 0.1 1.0 0.0 0.0 -64 -89 0.0 0.0 0.5 1.0 0.0 0.0 -46 -85 0.0 1.0 0.4 1.0 0.0 0.0 -36 -36 0.0 0.0 0.2 0.0 0.0 0.0 -8 -16 0.0 0.0 0.1 1.0 0.0 0.0 1
-10 -49 0.0 1.0 0.2 1.0 0.0 0.0 -28 -20 0.0 0.0 0.1 1.0 0.0 0.0 -8 -16 0.0 0.0 0.1 1.0 0.0 0.0 -5 9 0.1 0.0 0.1 2.0 0.0 0.0 -51 -76 0.1 1.0 0.5 3.0 0.0 0.0 -41 -27 0.1 0.0 0.3 2.0 0.0 0.0 -13 -7 0.1 0.0 0.2 1.0 0.0 0.0 -5 9 0.1 0.0 0.1 2.0 0.0 0.0 1
-28 -20 0.0 0.0 0.1 1.0 0.0 0.0 -8 -16 0.0 0.0 0.1 1.0 0.0 0.0 -5 9 0.1 0.0 0.1 2.0 0.0 0.0 -6 30 0.1 0.0 0.0 0.0 0.0 0.0 -47 3 0.0 0.0 0.3 2.0 0.0 0.0 -19 23 0.0 0.0 0.2 1.0 0.0 0.0 -11 39 0.0 0.0 0.1 2.0 0.0 0.0 -6 30 0.1 0.0 0.0 0.0 0.0 0.0 1
-8 -16 0.0 0.0 0.1 1.0 0.0 0.0 -5 9 0.1 0.0 0.1 2.0 0.0 0.0 -6 30 0.1 0.0 0.0 0.0 0.0 0.0 -6 17 0.0 1.0 0.0 1.0 0.0 0.0 -25 40 0.0 1.0 0.2 2.0 0.0 0.0 -17 56 0.0 1.0 0.1 3.0 0.0 0.0 -12 47 0.1 1.0 0.0 1.0 0.0 0.0 -6 17 0.0 1.0 0.0 1.0 0.0 0.0 1
5 -12 0.0 0.0 0.2 0.0 0.0 0.0 0 28 0.0 0.0 0.1 1.0 0.0 0.0 -6 16 0.0 0.0 0.0 0.0 0.0 1.0 -8 25 0.0 0.0 0.1 0.0 0.0 0.0 -9 57 0.0 0.0 0.0 1.0 0.0 1.0 -14 69 0.0 0.0 0.2 1.0 0.0 1.0 -14 41 0.0 0.0 0.1 0.0 0.0 1.0 -8 25 0.0 0.0 0.1 0.0 0.0 0.0 0
